order_id,order_date,user_id,product_id,quantity,price,total_amount,country,city
0ae5a1e0-34ab-4bd9-9e74-b72047ef84ed,2024-06-30,966793,1001,5,21.26,106.3,France,Marseille
8313e5c8-376f-42e4-b3ad-547ac97c1cfa,2025-04-03,428548,1006,3,26.6,79.8,UK,Manchester
c11c8f27-36ef-4958-9f33-c323927cac82,2025-03-05,529369,1009,5,15.04,75.2,Germany,Hamburg
37b861da-cf04-47c3-85c1-d72584c6fe23,2024-12-04,153288,1006,5,25.28,126.4,Mexico,Guadalajara
1a71669d-0d60-4648-ac49-78b0a798395d,2024-06-26,586394,1008,4,75.27,301.08,Germany,Hamburg
4eba139b-db3b-4cc9-8a1f-3fdb1ebe0df1,2024-11-05,245824,1010,4,31.64,126.56,Germany,Hamburg
dd0f695c-bb07-4b12-b0fa-dc29f57635e1,2025-02-01,209175,1002,1,45.61,45.61,Brazil,Sao Paulo
e6516a22-eb94-4692-9762-05745e1ad52a,2024-09-05,967957,1007,2,252.94,505.88,France,Marseille
0b3ea0d5-7d20-4189-85ea-b52e425882bb,2024-12-12,785557,1005,4,42.11,168.44,France,Marseille
e9060083-0efe-417b-966c-9d0beb0bda9a,2025-03-24,796887,1007,2,233.19,466.38,Brazil,Rio de Janeiro
bad4017d-8d7f-4fda-bf9f-10178b6d2872,2025-01-11,136775,1002,4,49.12,196.48,France,Lyon
b0d063db-feff-4c8d-b691-6a57c369c6d3,2024-10-10,425825,1002,2,54.12,108.24,France,Marseille
54735adf-c902-4ae9-b2b4-62655583b505,2024-12-02,680728,1002,3,54.95,164.85,Mexico,Monterrey
0a1f75e7-adb0-4190-9bca-e4748a04192a,2025-04-22,507746,1010,5,27.86,139.3,Mexico,Guadalajara
8dc229df-4eff-47c6-aa90-c81436f74c29,2024-06-26,498353,1003,2,91.68,183.36,Mexico,Monterrey
01b2a040-3615-4fa5-8951-35ef5725e5a8,2025-02-02,408346,1006,4,25.49,101.96,USA,New York
85bf5c9f-f026-4090-b088-bf8c2884004f,2024-11-26,350817,1002,4,47.53,190.12,Australia,Sydney
fc12da2d-f0f0-4bee-9265-60b49be4447c,2024-08-10,914406,1007,2,220.22,440.44,Japan,Yokohama
53b509a9-db5c-41d6-8f7e-beb6a51be5a5,2024-08-17,302892,1005,3,36.07,108.21,India,Bangalore
330add26-0a96-43f6-970e-5590a4ee9b4d,2024-09-27,403032,1006,3,25.14,75.42,India,Delhi
ae59d833-289c-413a-a93c-0312c7e65dcb,2025-03-14,831292,1005,4,41.38,165.52,Canada,Ottawa
6deb30d6-fd54-44a0-bd3f-994248bf1377,2024-08-24,394077,1010,4,27.04,108.16,Mexico,Guadalajara
e121fc82-c30c-410c-9385-4bd26dcba842,2025-03-16,182881,1009,4,16.32,65.28,USA,New York
87757b1e-1c50-4ed1-b0af-15c9cab45341,2024-11-05,113129,1007,4,230.24,920.96,Mexico,Mexico City
144ef80f-d931-455e-a362-5bbcbb10c754,2024-09-13,141139,1002,1,47.31,47.31,Japan,Nagoya
f6f6e754-d59d-42f5-a8a8-d8bff41771d1,2024-10-13,394803,1008,2,78.25,156.5,Japan,Osaka
a45bc4d1-3a82-4272-b872-f6b3665e1eb7,2024-06-11,469152,1001,4,20.4,81.6,USA,Chicago
91963665-dfd1-40f0-810d-702c15c7860c,2024-05-07,622939,1001,5,20.67,103.35,Mexico,Puebla
42c4ac1c-2ca9-487d-a6e6-d3a1bf4c5bec,2025-02-26,684549,1004,2,10.99,21.98,France,Toulouse
58d554e2-3203-4f20-a3de-daf3209f4631,2025-01-07,135465,1004,4,9.11,36.44,Japan,Tokyo
b095a50f-92a1-4a3e-bbbb-bb2b47e8cd50,2024-08-03,360494,1005,2,37.67,75.34,UK,Manchester
d46eb557-fde4-44cc-8c41-3b199bcd557f,2024-08-30,965053,1005,2,37.32,74.64,India,Bangalore
b69eb1d8-0dfb-4e95-a001-fa0ed5d1a81f,2024-09-22,359229,1002,4,48.46,193.84,USA,Chicago
0b6afafd-58ca-4353-9059-1f178520b92d,2024-06-17,391180,1008,3,78.74,236.22,Germany,Hamburg
69faf53c-8994-46a0-b3d9-bba726671a3f,2024-06-04,663323,1004,5,10.81,54.05,Australia,Perth
bba8b102-d48c-4471-ad6a-2acf10b242ea,2025-03-15,519390,1008,5,74.69,373.45,Australia,Brisbane
28256e2f-d5fd-45b1-9245-183744326c9b,2024-06-16,150857,1008,4,82.36,329.44,Mexico,Puebla
1a521265-bd48-415f-b6ea-3dd24115b75f,2024-07-04,424792,1009,3,15.46,46.38,USA,New York
ab47b7a6-dafd-4557-bfd2-cdb572172367,2024-11-02,364275,1003,1,93.67,93.67,Brazil,Salvador
344f9f06-42a4-48e5-a11d-b173287ffb0d,2024-05-26,677109,1001,2,19.36,38.72,Mexico,Guadalajara
06869276-b700-4ce0-af6c-a548327cbb27,2024-10-29,283830,1004,5,9.67,48.35,Japan,Tokyo
99768d10-138f-48f3-8520-03431502ee28,2025-04-21,701388,1010,1,30.99,30.99,Brazil,Brasilia
0142d878-312a-474d-841b-fad0d702c964,2025-04-26,919964,1002,4,49.36,197.44,Canada,Vancouver
4cde2fba-9e14-4c6b-89ca-e880b1ef2e84,2024-05-14,811979,1007,4,228.32,913.28,Mexico,Guadalajara
ba0f35bc-f3dd-43e8-8ee6-0f64c16f6956,2025-03-13,894647,1007,1,218.48,218.48,UK,Birmingham
dc1aa1b3-1935-4ebe-a981-1d8b7b995e10,2024-06-29,780631,1006,5,24.82,124.1,Japan,Nagoya
b4e9695e-2746-4b54-9b1c-07b0f353d9dd,2024-12-01,959689,1001,3,20.74,62.22,Australia,Sydney
a711c508-1451-4e83-b0fa-7a74f4fb5dcb,2024-12-19,622202,1002,2,54.65,109.3,UK,London
3f63ab49-3c88-4cd3-8923-ec6fa0f59ebd,2025-01-06,958842,1009,4,15.47,61.88,USA,Los Angeles
41cc3369-1989-465b-85e1-518c0d2a6603,2025-02-14,407440,1009,4,14.44,57.76,Brazil,Sao Paulo
a9bb1f33-1b54-4d2b-aaa0-771fb89e2f95,2025-03-15,959247,1004,1,10.89,10.89,Germany,Berlin
49abe8bd-1342-4bdf-93fa-0bf5736dd9cd,2024-08-11,138600,1001,4,18.35,73.4,Australia,Brisbane
7a742811-9538-41ec-a630-70887dc7db03,2024-08-15,337012,1001,3,19.76,59.28,India,Delhi
5346859b-b2b4-4e9b-9bf2-ac597f30f38f,2024-11-17,831163,1008,4,75.25,301,Germany,Munich
faba92fb-bc72-467b-9c7c-bbac535a1389,2024-09-15,587749,1008,4,80.79,323.16,Australia,Brisbane
4412ce3b-037b-49d1-a020-a3da675a02d8,2024-05-03,979635,1010,1,29.97,29.97,Japan,Tokyo
259ed394-f81b-4f64-922f-7db50d4bfab2,2024-12-05,137510,1008,2,73.94,147.88,Mexico,Mexico City
3d2eb4ae-2c4d-4388-9318-0681e34ef809,2024-08-19,829060,1001,3,19.08,57.24,Canada,Ottawa
080f0fb4-3bc0-4601-80b0-b74b15d0de3b,2024-11-21,731521,1010,5,29.63,148.15,Mexico,Guadalajara
15ae03eb-ed13-4619-b2c7-34f01149e8b6,2024-12-09,695754,1008,5,73.67,368.35,Mexico,Guadalajara
38d25c22-fb35-46b6-8931-c0787ec84e62,2025-02-28,875292,1003,1,89.41,89.41,Australia,Sydney
3929789d-a14e-4087-849c-705979f98015,2024-07-15,928247,1005,1,41.85,41.85,Japan,Tokyo
3f37934a-b947-48aa-b1e8-6fed38b09c46,2024-09-18,577930,1003,1,85.46,85.46,India,Delhi
3a9d54cd-663c-4460-b294-1025009ee700,2024-05-21,363217,1006,3,25.8,77.4,Brazil,Salvador
b90ebf16-b8ea-4183-be20-6a36fd85f70a,2024-05-22,802930,1006,1,27.38,27.38,Australia,Brisbane
8bb1af05-f903-4d7a-9a8a-a80b6d5f3cd8,2024-06-15,885258,1006,3,27.83,83.49,Brazil,Salvador
231f0ab3-5f17-4866-a3af-bee58ef68fc7,2024-12-19,635596,1008,1,83.55,83.55,Germany,Frankfurt
9bffaa17-6add-4b93-9f3f-6fefc8901833,2024-08-07,518266,1009,3,14.56,43.68,Japan,Tokyo
d6cbb2c5-0926-44ce-b774-fe541d4b10a7,2024-12-12,323034,1010,2,30.94,61.88,Brazil,Rio de Janeiro
958e82e8-c8fd-4c44-8393-bd0fdc92f4e9,2024-09-01,901767,1005,4,38.85,155.4,Mexico,Guadalajara
7018ad67-f6b6-4fcf-b384-aa61627dc1f7,2024-12-21,256851,1005,5,42.44,212.2,Japan,Tokyo
4d6ed898-e3b5-4cc8-aa3d-71609dadc3f6,2024-08-03,133796,1008,5,74.05,370.25,Germany,Berlin
9baaf068-56e0-4e23-beb8-704d3fc08d4a,2025-03-12,918689,1009,4,16.39,65.56,Japan,Tokyo
d847607e-1eb9-433c-8518-2f58480fbfc8,2024-05-11,803230,1006,1,24.78,24.78,Canada,Ottawa
7b2a9ebe-727d-49a2-ae7b-5056bd0237eb,2024-10-29,496748,1006,4,25.47,101.88,Australia,Sydney
f44c7be0-5d77-4ed7-a0ca-5dc72deaf1c0,2024-09-15,254680,1007,2,239.3,478.6,India,Delhi
698d3b1c-7eef-4856-a027-f42da4e0560a,2024-10-09,122387,1001,1,21.77,21.77,Australia,Brisbane
cc328206-a6c3-429d-9b86-fcb1a081b405,2025-04-19,135258,1007,3,249.93,749.79,USA,Los Angeles
03842d18-2059-468a-ac0d-7267cf508368,2024-07-03,642664,1005,3,37.39,112.17,India,Mumbai
b2642b1a-b92b-43d6-9822-4d5ab8f0a32e,2025-01-30,803093,1008,2,85.97,171.94,USA,New York
c1c56d91-2ba5-472d-900f-c2876541e804,2025-01-30,751792,1010,4,27.97,111.88,UK,Bristol
9246f01e-6bc2-4505-8cf4-342a1c49352e,2025-02-05,355822,1007,4,218.63,874.52,Australia,Perth
ee28a31d-bc84-4746-9b96-d0382639f366,2024-10-06,324850,1005,5,36.15,180.75,France,Toulouse
536c5a70-8dc4-4a7c-9d33-76d41992c84b,2024-05-01,843393,1009,1,14.54,14.54,Brazil,Salvador
0ad59594-19a1-4647-be5b-dc4880ef59af,2025-02-06,549444,1007,1,213.65,213.65,France,Marseille
264db533-c2f7-410e-9e3e-72b43b394a9c,2025-01-11,353387,1009,2,17.49,34.98,USA,New York
1b2a7dd0-3c05-49ab-b564-a207425a0c07,2024-06-05,962073,1010,5,29.27,146.35,India,Hyderabad
38404ebd-9396-474f-a69c-745ece78ce72,2024-05-20,512904,1010,1,30.09,30.09,France,Toulouse
c3fd60b2-d5d2-4afe-92cf-0ea8ec70b108,2024-04-30,706395,1006,2,24.57,49.14,USA,Los Angeles
a0a96238-59cf-4acb-b22f-bd767c2150b7,2024-10-30,324440,1007,5,239.31,1196.55,India,Mumbai
1cd37c32-7ad7-400a-8dd1-4a361f8232ac,2025-01-10,968730,1001,4,20.75,83,UK,Manchester
bdf6491f-64e7-4373-bdb1-989b10167bcc,2024-11-29,893058,1001,1,20.64,20.64,Mexico,Puebla
f00cb329-2975-414a-8738-18297e9dc734,2025-03-27,336579,1003,2,86.22,172.44,India,Mumbai
58485e6e-f39c-4823-9904-b87567555403,2024-05-06,440343,1006,3,27.6,82.8,Australia,Sydney
6493ce24-580c-454c-8c7d-20c148433eb1,2025-02-02,178270,1001,5,18.36,91.8,USA,Chicago
551b34e6-8d71-43a1-b751-23f199eb76bc,2025-04-18,796130,1004,3,10.35,31.05,Japan,Nagoya
6e04d27a-7e86-48dd-9c13-2e2589d1a729,2025-02-09,614227,1005,4,37.98,151.92,India,Hyderabad
4e0b1509-fc27-4bdd-b8d0-bcf67534898a,2024-10-13,771886,1001,3,20.45,61.35,USA,Seattle
a3ca4037-7097-4fb7-a438-3a9b75dc03e0,2024-09-26,446037,1009,3,16.38,49.14,Brazil,Brasilia
59a443a3-57bb-45d7-bbc3-cdbeb3aa8e48,2025-04-28,934086,1006,1,24.75,24.75,Canada,Vancouver
decf5b4a-63ed-45f2-9ede-0debb9380f8e,2024-12-15,344260,1010,3,30.12,90.36,India,Mumbai
4bace237-bd27-4fbe-bea6-19d5ec458964,2024-07-04,338965,1006,2,25.77,51.54,India,Delhi
a5b912c6-323b-4bfc-bc28-ac1cc41095fa,2024-09-28,462193,1009,1,15.02,15.02,Brazil,Salvador
323462de-413b-4508-a5fa-1a73c5438811,2025-04-04,866342,1009,2,15.48,30.96,Australia,Melbourne
22e97564-41b7-4b94-9511-52f68e0a27e3,2024-05-02,759871,1004,2,9.68,19.36,Canada,Ottawa
8071a15e-8df5-4840-a5b1-bd9929844c49,2024-10-13,922646,1002,2,49,98,India,Hyderabad
82206c17-6ab8-4b56-9107-4fa642543c19,2024-09-09,298317,1005,3,36.17,108.51,UK,London
43a569ee-f60f-44ad-988c-7282377b3643,2024-09-16,691598,1008,3,87.47,262.41,Japan,Osaka
91ce2c86-12d2-4dfa-b209-306392a21acf,2025-01-10,626290,1009,1,16.08,16.08,India,Hyderabad
258c71a4-fecf-4c15-ae06-ecaf95e0c0fe,2024-09-23,345890,1006,1,27.14,27.14,Australia,Sydney
20da014e-69fe-471a-b1e8-61a939dc5259,2025-01-20,860738,1007,2,209.26,418.52,Canada,Toronto
77e61398-27ba-4317-9368-c49beb3ba729,2024-07-18,385849,1004,5,10.86,54.3,Japan,Osaka
1575474a-bd41-4265-8791-2ea7b7918012,2024-08-31,369288,1002,2,54.65,109.3,Mexico,Guadalajara
33e4ce18-82d3-42c8-a6b2-63eb061487a7,2025-04-01,284540,1005,3,39.2,117.6,Japan,Osaka
1589e880-3002-48df-ba99-9c947b007551,2024-07-31,702345,1002,2,47.65,95.3,Canada,Toronto
720e1218-4ea0-4b39-b85f-f33b5ded1357,2025-04-08,650763,1001,3,18.85,56.55,Canada,Montreal
3b4b36b6-9b39-4045-9da5-90f5e1f18b6a,2025-01-18,834267,1008,4,87.64,350.56,UK,Manchester
02dc9a5c-3e6a-4676-b90e-e3d8214beebe,2024-06-09,848218,1010,3,27.2,81.6,Japan,Osaka
b2a1eb46-c3cc-435c-93f1-b058def65022,2024-05-30,338610,1003,5,83.41,417.05,Mexico,Mexico City
561baca5-da1b-48b7-bebe-8073beea1422,2024-12-07,657661,1008,3,80.22,240.66,USA,Los Angeles
5885c500-a1c5-42f6-a46f-1d51b5e2a499,2025-02-26,819139,1002,4,45.04,180.16,Germany,Hamburg
779fea1d-f9ed-4b7d-b9dc-0a9fb5ba959e,2024-10-05,252710,1007,3,226.93,680.79,UK,London
2f9d41f7-0ac6-4818-a099-67f86b299bfa,2024-12-09,337407,1001,3,20.48,61.44,Germany,Berlin
b8451385-c4d4-4083-946d-a7c3903c1c7e,2024-12-12,803326,1001,4,20.36,81.44,India,Bangalore
437706fb-d87c-489d-9985-91d94bdd162a,2024-07-04,668568,1003,4,94.1,376.4,France,Paris
fc745889-53d0-4804-a09c-102fe2d2ced8,2024-11-05,897597,1007,1,247.92,247.92,Japan,Tokyo
b090fc56-02ee-41ee-ab05-cdd376cf423d,2024-10-19,963329,1006,2,24.2,48.4,India,Bangalore
d0d0e667-f4b5-4fe1-88b9-a0141721f1d5,2024-10-11,986563,1009,5,14.86,74.3,UK,Manchester
0f75f08c-a3dd-4f55-9afa-7ef8cae36d4a,2025-01-28,819367,1003,1,83.58,83.58,Japan,Tokyo
d1cf0a85-3347-41e2-9f4c-b539d85ba49f,2025-03-14,717474,1005,1,37.66,37.66,Brazil,Brasilia
6f919064-ae3f-4d2d-8ee8-a70db7ee0f2b,2025-03-12,419044,1009,3,14.68,44.04,Mexico,Guadalajara
5f7fc333-40c3-4994-a9d9-75e868b71972,2024-07-20,522277,1005,5,43.42,217.1,India,Bangalore
ffcae812-f32b-49ea-be3b-6a821170014d,2025-04-13,127896,1007,2,251.64,503.28,Australia,Perth
e16d9653-5255-4b2f-9acd-875b464aaf88,2024-08-11,228685,1002,2,48.71,97.42,Germany,Munich
1debbe67-792d-42c6-90f5-c9e43f988122,2024-12-01,197555,1010,5,30.43,152.15,Australia,Sydney
c26d958b-a87c-484b-9605-0889e93d73b3,2024-06-06,475104,1009,2,17.03,34.06,Germany,Frankfurt
3876ee7c-e39f-4ace-a663-6feb6f3bbf63,2025-02-19,566658,1007,1,225.28,225.28,Australia,Sydney
dcb98ad3-dacb-43d2-8624-ea10276fbf35,2025-02-18,819827,1007,4,234.1,936.4,France,Toulouse
49b2c791-2eba-4891-a382-172450cf00bd,2024-11-29,471574,1007,4,214.95,859.8,USA,Los Angeles
8f5fa065-af39-4198-9349-08817d7bf656,2025-03-30,133752,1009,2,16.87,33.74,Australia,Sydney
471111ff-31aa-4113-966e-19086d114c3f,2024-10-02,381970,1009,1,17.48,17.48,Mexico,Puebla
0e411a9d-a040-4aa1-be52-b2f853267e85,2024-07-02,466833,1008,1,73.94,73.94,Australia,Melbourne
3089f5a1-99b3-4e8f-9c16-0593e4a2a03a,2025-02-28,435030,1007,2,242.71,485.42,UK,London
8893d99c-640d-4340-b7be-8d76ddc7cb63,2024-06-27,383731,1001,2,21.44,42.88,Canada,Vancouver
38095697-8158-4d27-ae8f-e60bd7774619,2025-04-06,943811,1002,2,45.94,91.88,USA,Chicago
094569db-f4f8-40b3-8062-12e9446acb29,2025-01-01,819351,1002,2,48.74,97.48,USA,Chicago
76974154-9b83-4b38-aab0-a4ca66f359ec,2025-01-26,281003,1004,5,10.61,53.05,Australia,Brisbane
c855b309-67d1-461e-b5fd-778a9d7314a3,2024-06-03,243108,1004,3,10.29,30.87,USA,New York
85fe4657-c540-4462-b313-20147637ccc7,2024-12-08,727255,1008,3,87.9,263.7,Mexico,Guadalajara
40473b38-c170-45d5-8445-eb1cd4914491,2025-04-25,485231,1008,2,79.42,158.84,Brazil,Sao Paulo
f977a74e-11db-4d4d-ba8b-496d0288577a,2025-02-14,174663,1002,2,46.85,93.7,India,Bangalore
ebcd1b7e-0f94-48a5-9200-2644b3cb59de,2024-10-30,864200,1006,4,26.54,106.16,UK,Bristol
97e0c1a3-5ba3-4279-8452-91774d20204a,2024-07-11,810310,1001,5,21.47,107.35,Germany,Berlin
047bc89a-bd6a-4a09-aa1a-c1ebbeabf8e2,2024-09-02,543200,1002,5,48.41,242.05,USA,Chicago
ecf4a42f-c997-4d4a-87d3-714329d5d1b6,2024-05-27,894130,1006,2,27.9,55.8,France,Paris
2de9232c-6e1d-447c-9bc0-bcb3ba8d67e1,2025-01-27,230510,1006,1,23.93,23.93,Mexico,Guadalajara
3992c5c4-64e6-404a-8579-5f581c675f9a,2024-09-20,522799,1006,4,28,112,India,Bangalore
24546aca-0d5d-47c0-9c2b-cdd54a5d5683,2024-07-21,527673,1009,2,17.46,34.92,Germany,Munich
bb9829fb-f87a-4b0c-bea1-0597e7ca0300,2024-07-04,336873,1007,3,242.69,728.07,India,Mumbai
70b52b8b-aade-443d-929b-c47675ca6371,2024-11-30,504005,1010,2,32.61,65.22,Australia,Melbourne
55437294-ebe2-4aa3-aff9-fe51ed295b58,2024-06-02,323612,1003,5,81.17,405.85,Brazil,Brasilia
99654ac7-a6f6-4782-808b-9e8e0d780d22,2024-06-24,468340,1001,2,21.8,43.6,Canada,Vancouver
151106f0-ad7f-47e8-9f5c-4359164f12c2,2025-04-21,390729,1006,3,28.51,85.53,Australia,Perth
345e469f-6135-4c9e-a33d-10b8592aff34,2024-08-28,614326,1009,2,14.62,29.24,Brazil,Sao Paulo
502b262b-58c0-44bb-b173-000feb8b72f1,2025-03-07,944223,1006,3,25.59,76.77,Canada,Vancouver
af9ab74f-3e11-40ba-8b41-b6bdaf70ae4e,2024-11-21,869725,1004,1,9.1,9.1,India,Mumbai
0b6d6e55-2b26-4ea1-b07f-b948d23f20c9,2025-01-16,452200,1010,1,27.44,27.44,Australia,Sydney
b155e050-1bdb-44cb-8813-a5926d7b1122,2024-08-29,767440,1008,5,79.78,398.9,Mexico,Puebla
dfd66ae6-2f78-457a-9907-054023dd24b9,2025-02-10,622462,1007,2,233.28,466.56,Brazil,Sao Paulo
0ac4172e-c474-4ee3-befa-d72e04c45d6e,2024-10-22,766877,1009,2,17.37,34.74,India,Hyderabad
9a90cd29-37f2-4bf1-b076-569e063d22e0,2024-12-12,202297,1007,4,209.79,839.16,UK,Birmingham
3ec21cf5-d943-4376-ac70-52a554665ee2,2025-02-25,219276,1002,3,52.1,156.3,Australia,Brisbane
564ae082-7348-4717-b8cd-0ae81d9f278e,2024-05-23,424208,1002,4,54.8,219.2,India,Bangalore
1e7fe58b-6a05-4abd-87af-71f7bc874797,2025-04-01,737200,1007,3,250.23,750.69,Japan,Osaka
1b96012f-6f23-444f-a245-c2a000f051c5,2024-07-31,576670,1001,5,19.52,97.6,Mexico,Puebla
f9e51d72-af8e-41e6-8970-942cecbc0368,2024-06-10,106507,1005,4,41.18,164.72,UK,Manchester
df951be8-9f2e-438b-ba96-12424ac77b84,2025-04-11,553167,1004,4,9.23,36.92,UK,Bristol
533f1e03-ac15-469c-92d5-77a45ed17554,2024-10-05,604129,1009,2,16.06,32.12,Brazil,Brasilia
1b84e470-14e9-4772-9da8-586c37ac7f38,2024-05-28,664105,1009,1,15.74,15.74,USA,Chicago
ccbcd779-9771-4de1-8806-1f44c6977c20,2025-02-19,530436,1004,4,9.57,38.28,Australia,Sydney
0fd19aef-2f66-48e0-b72d-aa69125e9de7,2025-02-08,481383,1007,3,228.6,685.8,Germany,Frankfurt
8c8ae8f8-eb8d-4c4e-8161-edc03287c3f7,2024-10-07,857951,1010,1,28.98,28.98,Mexico,Puebla
6d08be12-e876-460f-a4fd-6dbde93bf2dd,2024-08-22,813077,1010,2,29.65,59.3,UK,Bristol
00e31612-bfff-4d33-9e8a-96eed28d5c89,2024-06-17,256464,1006,4,26.4,105.6,UK,Bristol
dca6da10-8c11-4242-8bb8-fd81ee21df3d,2024-12-03,144182,1003,2,97.34,194.68,Brazil,Salvador
ea4bca28-7865-46c0-a1ff-e2ad0e601716,2025-03-04,261930,1002,5,51.06,255.3,UK,London
de2c6756-dd53-4053-a86f-b11b966b9587,2024-06-06,966086,1007,3,211.13,633.39,Germany,Munich
f90597a9-48bb-43b7-a6b5-64cddefa8cfb,2024-12-21,549904,1007,1,233.76,233.76,Australia,Perth
7bc34f05-10e0-4003-bb14-73d0175b77c4,2024-11-14,861528,1001,4,21.12,84.48,USA,Houston
6993c2c6-a0ca-4b32-8fc4-a42560d02396,2025-03-31,337322,1006,3,27.92,83.76,Japan,Osaka
883aa4dd-1376-4dcd-b30e-8d6a32432472,2024-07-13,963866,1006,4,23.73,94.92,Brazil,Sao Paulo
9018806a-0cf0-46a1-9bcc-acc34c95b2e8,2024-11-19,583549,1005,5,38.05,190.25,UK,London
363c345d-5d6a-46b0-ac8b-e4711168ae77,2024-11-29,976216,1007,5,217.33,1086.65,Germany,Berlin
1a2007be-32ea-4c88-9ba9-e4f4188ed3cc,2024-09-14,563397,1003,3,92.26,276.78,USA,Chicago
29e2ebad-28ab-4592-a200-733a7b375f03,2024-12-12,379316,1005,3,36.47,109.41,Japan,Yokohama
8f0bd08d-d7ea-4188-bf9e-c80aa6ecbe57,2024-10-20,124789,1008,2,86.99,173.98,UK,Manchester
8eb798a3-6f23-4d4a-9c8b-d492d08d9f92,2024-12-18,961482,1010,5,32.23,161.15,Mexico,Mexico City
8116ba2d-7e2e-4002-9994-7e6e3b765863,2025-02-24,457652,1010,1,28.4,28.4,India,Bangalore
8d5c8b28-7aff-413a-903c-6e044aefc20e,2024-08-28,369973,1004,5,10.9,54.5,Canada,Ottawa
32c287b9-7d8f-49ba-a750-10bc24a1267f,2024-08-27,411999,1002,3,49.23,147.69,India,Hyderabad
1eb21efe-04d1-45e7-a2a7-f09e0c16f916,2024-10-16,312443,1003,5,94.68,473.4,Canada,Ottawa
0fdcb2dd-37da-4a8d-affe-08bc5e01d077,2024-09-25,889480,1004,4,9.68,38.72,USA,Los Angeles
92177cca-c218-4261-b851-add30b5ab19c,2024-08-27,502249,1005,5,38.11,190.55,USA,Houston
ae3f2453-c131-4157-9d31-d0dda4cc0d4d,2024-08-18,396538,1002,3,49.45,148.35,Australia,Brisbane
5af1086c-54f4-4f8b-961b-72c284e0f17c,2024-05-13,347819,1006,4,26.55,106.2,Australia,Brisbane
47303c5a-81f7-41e5-960d-3adc2b67420d,2024-07-03,616862,1009,4,14.48,57.92,Brazil,Salvador
803e373c-2da3-4505-9a30-b7a3c6aa2749,2024-09-19,933237,1006,3,27.07,81.21,India,Delhi
7df3eb07-87c7-4fae-ba0d-e22358620589,2024-08-30,937913,1004,5,10.64,53.2,Germany,Munich
8fb896c3-6ab1-4c94-bd64-0d18715618e5,2025-01-16,902895,1002,4,45.46,181.84,France,Toulouse
12aab65e-51f9-4f80-afc3-bcaf0276161a,2024-07-14,685374,1010,5,27.38,136.9,USA,Los Angeles
f20e0c07-9b69-4d46-ae75-96b57073719a,2024-09-20,402809,1002,2,51.77,103.54,UK,London
2f5e97da-9823-4673-9654-c9a87d66afce,2024-11-29,935919,1002,3,45.85,137.55,France,Lyon
6514ab15-d27f-4368-95a8-ea0988a34ca4,2025-02-25,823905,1004,5,9.64,48.2,USA,Los Angeles
b92c6c45-c4b9-41dc-bd25-ad2563a1a813,2025-01-20,949669,1010,1,29.66,29.66,Brazil,Salvador
d2c7b058-ac67-4325-88f5-3756a7bda12f,2025-03-11,292664,1002,3,50.81,152.43,Japan,Yokohama
56ac8fbb-e9ba-46f5-bc9e-0fecd39cc323,2024-09-13,289433,1003,3,91.81,275.43,Canada,Toronto
889e7c13-1276-4911-9827-972001935b7f,2025-01-24,604543,1002,1,52.25,52.25,Japan,Osaka
d97fabeb-789c-4209-a4ad-bce89efc1e27,2024-11-07,222130,1004,2,10.77,21.54,Mexico,Guadalajara
3ecde59d-2958-420d-aa7f-5f3e10eaab04,2024-11-27,586036,1006,5,27.09,135.45,USA,Los Angeles
a19fc2d6-1be2-42ef-b57d-520e0d65840b,2024-10-27,165367,1006,1,27.71,27.71,India,Delhi
ac0ffefc-927d-4a13-96a5-c8066297c0b3,2024-08-22,470548,1006,5,25.08,125.4,UK,Manchester
e903b6c8-7753-42f0-8c24-c5b8d9065416,2024-09-19,244365,1002,3,54.15,162.45,Canada,Ottawa
d1c276c3-cc34-490b-a043-b29e473fa3cf,2025-02-10,725580,1010,2,29.72,59.44,Brazil,Rio de Janeiro
b67e080d-843e-4ddc-ac2c-c5a2318a49be,2024-08-05,612794,1006,3,26.64,79.92,UK,Bristol
be93ee94-ebfb-4266-bf9b-1beda44aac2c,2024-11-04,328894,1007,4,239.87,959.48,France,Marseille
31e31b71-512b-4872-a973-f1bc3e506124,2024-07-11,642679,1002,2,48.54,97.08,UK,Bristol
dcc0c5c5-acaa-4d66-a4d1-dac563293fd0,2024-06-05,964150,1006,2,26.64,53.28,UK,London
51268591-67b7-4c42-8017-d2a50c408a04,2024-10-17,793644,1005,1,36.27,36.27,Japan,Tokyo
b94011d8-3131-4d4e-a518-f887532fa190,2024-08-06,942433,1003,3,89.18,267.54,UK,Manchester
9e03f6af-48a2-4d91-b932-2bc83c096daa,2024-06-14,989565,1010,2,28.99,57.98,Australia,Sydney
a40487c1-d467-4b06-a480-3ec9962e72cd,2024-06-05,155481,1006,3,24.75,74.25,USA,New York
ba8ba48a-48d6-490a-9d68-f70ed0119415,2025-04-27,690647,1002,2,49.8,99.6,Australia,Perth
024e77ec-2d8f-4821-bc33-7827fc67d484,2024-10-03,994779,1010,1,28.24,28.24,Australia,Brisbane
49104709-42ae-4cbc-ac15-f5141ca02703,2025-04-18,738067,1005,4,38.17,152.68,UK,Manchester
d68f5d88-16f8-4a98-9c30-5876a082240e,2024-07-12,474933,1001,2,18.81,37.62,France,Paris
82c51ded-b801-4862-8ec2-6ff1b8b42335,2025-02-09,299223,1003,1,98.24,98.24,Australia,Perth
